,Region 0,Region 1,Region 2,Region 3,Region 4
108,4.817789098455437,0.6706496435326641,3.5446914700544467,4.673010138834647,19.41663332363354
109,4.953594155620391,0.8081896551724139,3.541700169235835,4.2536297640653356,18.07201867816092
110,4.8207803992740486,0.805347919394733,3.5446914700544467,4.534213780851081,17.62302442528736
111,4.959576757257614,0.6706496435326641,3.6834878280380132,4.5372050816696925,18.743141944323202
112,4.820780399274048,0.3984113560308454,3.6834878280380132,4.537205081669692,18.287043352005433
113,4.67899274047187,1.0775862068965518,2.977540834845735,4.959576757257614,19.52177754740773
114,5.104355716878404,1.2122844827586206,2.8357531760435575,4.962568058076226,19.519409434259664
115,4.962568058076226,1.6135375745671472,2.126814882032668,4.537205081669692,19.8585232370629
116,5.387931034482759,1.344141022843009,2.552177858439202,4.537205081669692,20.634790726999373
117,5.529718693284937,1.3412992870653282,2.6939655172413794,4.537205081669692,20.630054500703235
118,5.526727392466325,1.077586206896552,3.119328493647913,4.676001439653259,20.42213416630293
119,4.962568058076226,0.9428879310344828,3.1193284936479135,4.537205081669692,20.754143629661968
120,4.962568058076226,0.5387931034482759,3.1193284936479135,4.820780399274048,21.762012585479415
121,4.962568058076225,0.5387931034482759,2.6939655172413794,4.537205081669692,22.87502576507106
122,4.67899274047187,0.6734913793103449,2.974549534027124,4.537205081669692,22.20153438576071
123,4.67899274047187,0.9372044594791212,2.829770574406335,5.104355716878404,21.972301033027794
124,4.67899274047187,0.9400461952568021,2.5491865576205903,5.246143375680582,22.199166272612647
125,4.820780399274048,0.805347919394733,3.1133458920106905,5.246143375680582,22.53354384911975
126,4.67899274047187,0.6706496435326641,3.3969212096150465,4.962568058076226,22.423663399049428
127,4.820780399274048,0.9428879310344829,2.69396551724138,4.962568058076226,21.413426330083905
128,4.537205081669691,1.2122844827586208,2.4103901996370243,4.820780399274048,22.192061933168446
129,4.820780399274048,0.9428879310344829,2.2686025408348462,4.962568058076226,22.636319959745876
130,4.962568058076226,0.8081896551724139,2.69396551724138,5.104355716878404,23.197562775837834
131,4.820780399274048,0.8081896551724139,3.2611161524500916,5.246143375680582,21.52567489330229
132,4.820780399274048,1.0775862068965518,3.402903811252269,5.246143375680582,21.086153093021
133,4.678992740471869,0.6734913793103449,3.541700169235835,5.387931034482759,21.20550599568359
134,5.101364416059792,0.5387931034482759,3.399912510433657,5.526727392466325,21.54461979848683
135,4.962568058076226,0.8081896551724139,3.399912510433657,5.240160774043358,22.105862614578793
136,4.820780399274048,0.6734913793103449,3.4029038112522683,4.962568058076226,20.871128419176486
137,4.537205081669692,0.6734913793103449,3.5446914700544463,5.813294010889293,20.53438272952131
138,4.676001439653258,0.26939655172413796,3.828266787658802,6.238656987295827,20.090124702943893
139,4.676001439653259,0.5387931034482759,4.111842105263158,6.096869328493649,19.416633323633544
140,4.395417422867514,0.5359513676705951,4.5372050816696925,5.387931034482759,20.204741379310345
141,3.541700169235835,0.5387931034482759,4.8207803992740486,5.529718693284937,20.878232758620694
142,3.6864791288566248,0.9400461952568021,4.8207803992740486,5.246143375680582,20.7659841954023
143,3.5446914700544463,0.805347919394733,5.246143375680582,4.392426122048902,21.776221264367816
144,3.5446914700544463,0.805347919394733,5.246143375680582,4.250638463246725,21.551724137931032
145,2.835753176043557,0.5387931034482759,5.671506352087115,3.970054446460981,21.776221264367816
146,2.5491865576205903,0.8081896551724139,5.955081669691471,3.828266787658802,22.22521551724138
147,2.690974216422768,0.9428879310344829,5.813294010889293,3.828266787658803,22.674209770114942
148,2.690974216422768,0.9428879310344828,5.671506352087115,4.111842105263158,22.55959309374849
149,2.1268148820326678,1.212284482758621,5.38793103448276,4.2536297640653356,22.89633878340366
150,2.410390199637024,1.212284482758621,5.38793103448276,4.2536297640653356,21.66397270114943
151,2.126814882032668,1.34698275862069,5.526727392466326,4.395417422867514,21.21497844827586
152,2.2686025408348462,1.3441410228430093,5.38793103448276,4.676001439653259,21.551724137931036
153,2.4073988988184123,1.34698275862069,5.529718693284938,4.817789098455437,21.551724137931032
154,2.6879829156041564,1.0775862068965518,5.38793103448276,4.5372050816696925,21.551724137931032
155,2.6909742164227684,1.34698275862069,5.813294010889293,4.3954174228675145,20.653735632183906
156,2.835753176043557,0.9400461952568021,5.95508166969147,4.537205081669692,20.54148706896552
157,3.119328493647913,0.9400461952568021,5.813294010889292,4.2536297640653356,20.541487068965516
158,2.69396551724138,1.34698275862069,5.671506352087115,3.828266787658803,21.21497844827587
159,2.8327618752249464,1.6163793103448278,5.671506352087114,4.250638463246724,20.53911895581745
160,2.410390199637024,0.9428879310344829,5.813294010889292,4.105859503625934,20.426870392599064
161,2.552177858439202,0.9428879310344828,5.95508166969147,3.3969212096150465,21.322490785198116
162,2.552177858439202,0.9428879310344828,6.238656987295826,3.5387088684172237,21.324858898346182
163,2.1238235812140567,0.9428879310344829,5.104355716878404,3.402903811252269,21.661604588001353
164,2.126814882032668,0.9428879310344829,4.537205081669692,3.6834878280380132,21.549356024782966
165,2.1238235812140567,0.9400461952568021,4.395417422867514,3.4029038112522683,21.771485038071678
166,1.8432395644283124,0.40409482758620696,4.959576757257615,3.8252754868401904,21.77385315121975
167,1.7014519056261346,0.40409482758620696,4.111842105263158,3.970054446460981,21.54935602478297
168,1.843239564428312,0.5387931034482759,3.828266787658802,3.8252754868401913,21.212610335127795
169,2.126814882032668,0.26939655172413796,3.2581248516314796,3.970054446460981,21.88610171443814
170,2.1268148820326678,0.40409482758620696,3.541700169235835,4.111842105263158,21.102729885057474
171,2.1268148820326678,0.5387931034482759,3.399912510433657,4.3954174228675145,19.64349856321839
172,1.9850272232304904,0.6734913793103449,2.126814882032668,4.111842105263158,18.96763907075998
173,2.126814882032668,1.0747444711188712,1.5596642468239565,4.111842105263158,18.74551005747126
174,2.2686025408348462,0.6706496435326641,1.9850272232304904,4.253629764065336,18.289411465153496
175,2.2686025408348462,0.6706496435326641,1.98502722323049,4.3954174228675145,17.620656312139293
176,1.8432395644283124,0.805347919394733,1.8402482636097008,4.3954174228675145,16.725035919540232
177,1.9820359224118789,1.4788392987050782,1.9850272232304904,4.5372050816696925,15.04130747126437
178,1.5566729460053452,1.2122844827586208,2.126814882032668,4.111842105263158,14.92905890804598
179,1.6984606048075233,0.8081896551724139,2.4073988988184127,4.111842105263158,13.806573275862066
